Johns (1996),18-Oct-1996
Frankie Starlight (1995),01-Jan-1995
Shadows (Cienie) (1988),01-Jan-1988
"Glass Shield, The (1994)",01-Jan-1994
Safe Passage (1994),01-Jan-1994
Condition Red (1995),01-Jan-1995
Yankee Zulu (1994),16-Feb-1996
Aparajito (1956),29-Mar-1996
Hostile Intentions (1994),01-Jan-1994
Tigrero: A Film That Was Never Made (1994),01-Jan-1994
To Cross the Rubicon (1991),01-Jan-1991
Daens (1992),01-Jan-1992
"Man from Down Under, The (1943)",01-Jan-1943
"Vie est belle, La (Life is Rosey) (1987)",01-Jan-1987
Touki Bouki (Journey of the Hyena) (1973),01-Jan-1973
Wend Kuuni (God's Gift) (1982),01-Jan-1982
"I, Worst of All (Yo, la peor de todas) (1990)",01-Jan-1990
"Death in the Garden (Mort en ce jardin, La) (1956)",01-Jan-1956
"Collectionneuse, La (1967)",01-Jan-1967
"Invitation, The (Zaproszenie) (1986)",01-Jan-1986
"Symphonie pastorale, La (1946)",01-Jan-1946
Lashou shentan (1992),01-Jan-1992
Salut cousin! (1996),21-Feb-1997
"To Have, or Not (1995)",06-Jun-1997
Duoluo tianshi (1995),21-Jan-1998
"Magic Hour, The (1998)",30-Jan-1998
Romper Stomper (1992),01-Jan-1992
Someone Else's America (1995),10-May-1996
"Price Above Rubies, A (1998)",20-Mar-1998
Angela (1995),16-Feb-1996
Hurricane Streets (1998),01-Jan-1998
Buddy (1997),06-Jun-1997
Tokyo Fist (1995),11-Feb-1998
"Reluctant Debutante, The (1958)",01-Jan-1958
Desert Winds (1995),01-Jan-1995
All Things Fair (1996),08-Mar-1996
"Cérémonie, La (1995)",20-Dec-1996
Nobody Loves Me (Keiner liebt mich) (1994),09-Feb-1996
"Wife, The (1995)",26-Jul-1996
Lamerica (1994),01-Jan-1994
"Silence of the Palace, The (Saimt el Qusur) (1994)",02-Feb-1996
"Slingshot, The (1993)",01-Jan-1993
Á köldum klaka (Cold Fever) (1994),08-Mar-1996
Etz Hadomim Tafus (Under the Domin Tree) (1994),19-Apr-1996
Two Friends (1986) ,26-Apr-1986
Brothers in Trouble (1995),26-Apr-1996
Girls Town (1996),23-Aug-1996
Normal Life (1996),25-Oct-1996
Bitter Sugar (Azucar Amargo) (1996),22-Nov-1996
"Eighth Day, The (1996)",01-Nov-1996
Some Mother's Son (1996),27-Dec-1996
Angel Baby (1995),10-Jan-1997
"Butcher Boy, The (1998)",01-Jan-1998
Men With Guns (1997),06-Mar-1998
Hana-bi (1997),20-Mar-1998
"Niagara, Niagara (1997)",20-Mar-1998
"Butcher Boy, The (1998)",01-Jan-1998
"Spanish Prisoner, The (1997)",27-Mar-1998
Entertaining Angels: The Dorothy Day Story (1996),27-Sep-1996
Target (1995),28-Feb-1996
"Substance of Fire, The (1996)",06-Dec-1996
Small Faces (1995),09-Aug-1996
"New Age, The (1994)",01-Jan-1994
Rough Magic (1995),30-May-1997
Nothing Personal (1995),30-Apr-1997
"Brother's Kiss, A (1997)",25-Apr-1997
Ripe (1996),02-May-1997
"Next Step, The (1995)",13-Jun-1997
MURDER and murder (1996),20-Jun-1997
"Further Gesture, A (1996)",20-Feb-1998
Kika (1993),01-Jan-1993
Mamma Roma (1962),01-Jan-1962
"Sunchaser, The (1996)",25-Oct-1996
"War at Home, The (1996)",01-Jan-1996
Sweet Nothing (1995),20-Sep-1996
Mat' i syn (1997),06-Feb-1998
Sliding Doors (1998),01-Jan-1998
Scream of Stone (Schrei aus Stein) (1991),08-Mar-1996
